frequency=10000
wave0	Time
1.436064	0.748205
1.436064	0.748207
1.431040	0.748210
1.431040	0.748213
1.431040	0.748215
1.431040	0.748218
1.431040	0.748221
1.431040	0.748223
1.436064	0.748226
1.436064	0.748228
1.436064	0.748231
1.431040	0.748234
1.436064	0.748236
1.431040	0.748239
1.426016	0.748242
1.426016	0.748244
1.436064	0.748247
1.431040	0.748249
1.431040	0.748252
1.431040	0.748255
1.436064	0.748257
1.436064	0.748260
1.431040	0.748262
1.431040	0.748265
1.436064	0.748268
1.436064	0.748270
1.436064	0.748273
1.431040	0.748275
1.436064	0.748278
1.436064	0.748281
1.436064	0.748283
1.436064	0.748286
1.436064	0.748289
1.431040	0.748291
1.431040	0.748294
1.436064	0.748297
1.436064	0.748299
1.436064	0.748302
1.431040	0.748304
1.431040	0.748307
1.426016	0.748309
1.420992	0.748312
1.426016	0.748315
1.436064	0.748317
1.426016	0.748320
1.426016	0.748322
1.436064	0.748325
1.431040	0.748328
1.431040	0.748330
1.441088	0.748333
1.436064	0.748335
1.436064	0.748338
1.431040	0.748341
1.431040	0.748343
1.431040	0.748346
1.426016	0.748348
1.436064	0.748351
1.431040	0.748354
1.436064	0.748356
1.431040	0.748359
1.431040	0.748361
1.431040	0.748364
1.431040	0.748367
1.426016	0.748369
1.436064	0.748372
1.431040	0.748374
1.431040	0.748377
1.426016	0.748380
1.436064	0.748382
1.426016	0.748385
1.431040	0.748391
1.431040	0.748395
1.431040	0.748398
1.436064	0.748400
1.436064	0.748403
1.420992	0.748406
1.431040	0.748408
1.436064	0.748411
1.431040	0.748414
1.431040	0.748416
1.431040	0.748419
1.431040	0.748422
1.431040	0.748424
1.426016	0.748427
1.426016	0.748429
1.426016	0.748432
1.431040	0.748435
1.426016	0.748437
1.426016	0.748440
1.426016	0.748443
1.436064	0.748445
1.431040	0.748448
1.431040	0.748450
1.436064	0.748453
1.436064	0.748456
1.436064	0.748458
1.431040	0.748461
1.436064	0.748464
1.431040	0.748466
1.426016	0.748469
1.426016	0.748471
1.431040	0.748474
1.426016	0.748477
1.436064	0.748479
1.431040	0.748482
1.441088	0.748484
1.436064	0.748487
1.431040	0.748490
1.426016	0.748492
1.431040	0.748495
1.426016	0.748497
1.431040	0.748500
1.431040	0.748502
1.436064	0.748505
1.426016	0.748508
1.436064	0.748510
1.431040	0.748513
1.436064	0.748516
1.436064	0.748518
1.431040	0.748521
1.431040	0.748523
1.426016	0.748526
1.436064	0.748529
1.431040	0.748531
1.420992	0.748534
1.431040	0.748537
1.436064	0.748539
1.431040	0.748542
1.436064	0.748544
1.431040	0.748547
1.431040	0.748550
1.426016	0.748552
1.431040	0.748555
1.431040	0.748557
1.431040	0.748560
1.426016	0.748563
1.431040	0.748565
1.426016	0.748568
1.436064	0.748570
1.441088	0.748573
1.431040	0.748576
1.431040	0.748578
1.436064	0.748581
1.436064	0.748583
1.431040	0.748586
1.436064	0.748589
1.436064	0.748591
1.431040	0.748594
1.436064	0.748596
1.431040	0.748599
1.436064	0.748602
1.436064	0.748604
1.436064	0.748607
1.431040	0.748609
1.436064	0.748612
1.436064	0.748614
1.426016	0.748617
1.426016	0.748620
1.431040	0.748622
1.431040	0.748625
1.431040	0.748627
1.436064	0.748630
1.436064	0.748633
1.436064	0.748636
1.436064	0.748638
1.436064	0.748641
1.431040	0.748643
1.431040	0.748646
1.431040	0.748649
1.431040	0.748651
1.436064	0.748654
1.431040	0.748656
1.441088	0.748659
1.436064	0.748662
1.426016	0.748664
1.436064	0.748667
1.431040	0.748669
1.420992	0.748672
1.426016	0.748675
1.431040	0.748677
1.431040	0.748680
1.431040	0.748682
1.431040	0.748695
1.436064	0.748698
1.436064	0.748701
1.436064	0.748704
1.436064	0.748706
1.431040	0.748709
1.436064	0.748712
1.436064	0.748715
1.431040	0.748717
1.436064	0.748720
1.436064	0.748723
1.431040	0.748725
1.431040	0.748728
1.431040	0.748731
1.431040	0.748733
1.436064	0.748736
1.431040	0.748739
1.431040	0.748741
1.436064	0.748744
1.436064	0.748747
1.436064	0.748749
1.431040	0.748752
1.436064	0.748755
1.431040	0.748757
1.436064	0.748760
1.436064	0.748763
1.431040	0.748765
1.436064	0.748768
1.431040	0.748771
1.431040	0.748773
1.431040	0.748776
1.431040	0.748779
1.431040	0.748781
1.431040	0.748784
1.431040	0.748786
1.431040	0.748789
1.431040	0.748792
1.431040	0.748794
1.431040	0.748797
1.426016	0.748800
1.431040	0.748802
1.431040	0.748805
1.415968	0.748807
1.436064	0.748810
1.441088	0.748813
1.431040	0.748815
1.436064	0.748818
1.431040	0.748820
1.436064	0.748823
1.436064	0.748826
1.431040	0.748828
1.436064	0.748831
1.431040	0.748833
1.436064	0.748836
1.426016	0.748838
1.436064	0.748841
1.431040	0.748844
1.436064	0.748846
1.436064	0.748853
1.431040	0.748856
1.431040	0.748859
1.436064	0.748861
1.431040	0.748864
1.426016	0.748867
1.431040	0.748869
1.431040	0.748872
1.431040	0.748875
1.431040	0.748877
1.436064	0.748880
1.431040	0.748883
1.436064	0.748885
1.431040	0.748888
1.426016	0.748900
1.431040	0.748902
1.431040	0.748905
1.436064	0.748907
1.431040	0.748909
1.436064	0.748912
1.431040	0.748914
1.431040	0.748916
1.436064	0.748919
1.431040	0.748921
1.436064	0.748923
1.431040	0.748926
1.426016	0.748928
1.431040	0.748930
1.431040	0.748932
1.431040	0.748935
1.431040	0.748937
1.431040	0.748939
1.436064	0.748941
1.431040	0.748944
1.426016	0.748946
1.431040	0.748948
1.436064	0.748951
1.441088	0.748953
1.436064	0.748955
1.436064	0.748958
1.436064	0.748960
1.431040	0.748962
1.431040	0.748964
1.431040	0.748967
1.431040	0.748969
1.431040	0.748971
1.431040	0.748973
1.431040	0.748976
1.431040	0.748978
1.431040	0.748980
1.431040	0.748983
1.426016	0.748985
1.426016	0.748987
1.431040	0.748989
1.431040	0.748991
1.431040	0.748994
1.441088	0.748996
1.436064	0.748998
1.436064	0.749001
1.426016	0.749003
1.431040	0.749005
1.436064	0.749007
1.431040	0.749010
1.436064	0.749012
1.431040	0.749014
1.431040	0.749017
1.431040	0.749019
1.436064	0.749021
1.436064	0.749023
1.436064	0.749026
1.431040	0.749028
1.431040	0.749030
1.431040	0.749032
1.431040	0.749035
1.431040	0.749037
1.431040	0.749039
1.431040	0.749041
1.431040	0.749044
1.436064	0.749046
1.431040	0.749048
1.426016	0.749051
1.436064	0.749053
1.441088	0.749055
1.431040	0.749057
1.426016	0.749060
1.436064	0.749062
1.436064	0.749064
1.431040	0.749067
1.436064	0.749069
1.436064	0.749071
1.431040	0.749073
1.426016	0.749076
1.441088	0.749078
1.431040	0.749080
1.431040	0.749082
1.426016	0.749085
1.426016	0.749087
1.431040	0.749089
1.426016	0.749092
1.431040	0.749094
1.431040	0.749096
1.431040	0.749098
1.431040	0.749101
1.436064	0.749103
1.426016	0.749105
1.431040	0.749108
1.431040	0.749110
1.436064	0.749112
1.431040	0.749114
1.426016	0.749117
1.431040	0.749119
1.431040	0.749121
1.436064	0.749123
1.436064	0.749126
1.431040	0.749128
1.436064	0.749130
1.426016	0.749133
1.436064	0.749135
1.431040	0.749137
1.431040	0.749139
1.436064	0.749142
1.431040	0.749144
1.431040	0.749146
1.431040	0.749148
1.436064	0.749151
1.436064	0.749153
1.436064	0.749155
1.436064	0.749158
1.436064	0.749160
1.431040	0.749162
1.431040	0.749164
1.426016	0.749167
1.436064	0.749169
1.431040	0.749171
1.415968	0.749173
1.436064	0.749176
1.431040	0.749178
1.426016	0.749180
1.431040	0.749183
1.426016	0.749185
1.436064	0.749187
1.426016	0.749189
1.436064	0.749192
1.426016	0.749194
1.431040	0.749196
1.431040	0.749199
1.436064	0.749201
1.431040	0.749203
1.436064	0.749205
1.436064	0.749208
1.436064	0.749210
1.431040	0.749212
1.436064	0.749215
1.436064	0.749217
1.431040	0.749219
1.436064	0.749221
1.436064	0.749224
1.436064	0.749226
1.426016	0.749228
1.426016	0.749230
1.436064	0.749233
1.436064	0.749235
1.436064	0.749237
1.436064	0.749240
1.431040	0.749242
1.436064	0.749244
1.436064	0.749246
1.426016	0.749249
1.426016	0.749251
1.436064	0.749262
1.436064	0.749265
1.431040	0.749267
1.436064	0.749270
1.436064	0.749272
1.431040	0.749275
1.436064	0.749277
1.431040	0.749279
1.431040	0.749282
1.431040	0.749284
1.431040	0.749286
1.431040	0.749289
1.426016	0.749291
1.431040	0.749293
1.426016	0.749296
1.431040	0.749298
1.436064	0.749300
1.431040	0.749303
1.436064	0.749305
1.431040	0.749307
1.431040	0.749310
1.431040	0.749312
1.436064	0.749314
1.436064	0.749316
1.441088	0.749319
1.431040	0.749321
1.431040	0.749323
1.436064	0.749326
1.436064	0.749328
1.431040	0.749330
1.426016	0.749333
1.431040	0.749335
1.436064	0.749337
1.436064	0.749339
1.436064	0.749342
1.431040	0.749344
1.431040	0.749346
1.436064	0.749349
1.426016	0.749351
1.426016	0.749353
1.431040	0.749356
1.431040	0.749358
1.436064	0.749360
1.431040	0.749362
1.431040	0.749365
1.436064	0.749367
1.436064	0.749370
1.436064	0.749372
1.431040	0.749374
1.436064	0.749376
1.436064	0.749379
1.436064	0.749381
1.431040	0.749383
1.431040	0.749385
1.436064	0.749388
1.431040	0.749390
1.431040	0.749392
1.431040	0.749395
1.431040	0.749397
1.431040	0.749399
1.431040	0.749401
1.431040	0.749404
1.426016	0.866478
1.431040	0.866494
1.436064	0.866498
1.431040	0.866501
1.431040	0.866503
1.436064	0.866506
1.431040	0.866509
1.436064	0.866512
1.436064	0.866514
1.431040	0.866517
1.436064	0.866520
1.436064	0.866522
1.436064	0.866525
1.436064	0.866528
1.431040	0.866530
1.436064	0.866533
1.431040	0.866536
1.431040	0.866538
1.436064	0.866541
1.431040	0.866544
1.420992	0.866546
1.426016	0.866549
1.431040	0.866551
1.436064	0.866554
1.431040	0.866557
1.436064	0.866559
1.436064	0.866562
1.431040	0.866564
1.431040	0.866567
1.431040	0.866570
1.436064	0.866572
1.436064	0.866575
1.431040	0.866577
1.431040	0.866580
1.436064	0.866583
1.431040	0.866585
1.436064	0.866588
1.431040	0.866590
1.431040	0.866593
1.436064	0.866596
1.431040	0.866598
1.431040	0.866601
1.436064	0.866603
1.431040	0.866606
1.431040	0.866609
1.431040	0.866611
1.436064	0.866614
1.431040	0.866616
1.436064	0.866619
1.436064	0.866622
1.426016	0.866624
1.436064	0.866627
1.431040	0.866630
1.431040	0.866632
1.431040	0.866635
1.431040	0.866637
1.431040	0.866640
1.431040	0.866643
1.436064	0.866645
1.436064	0.866648
1.436064	0.866650
1.431040	0.866653
1.431040	0.866656
1.436064	0.866658
1.436064	0.866661
1.431040	0.866664
1.431040	0.866666
1.431040	0.866669
1.436064	0.866671
1.436064	0.866674
1.436064	0.866677
1.436064	0.866679
1.431040	0.866682
1.431040	0.866684
1.431040	0.866687
1.431040	0.866690
1.431040	0.866692
1.431040	0.866695
1.431040	0.866697
1.436064	0.866700
1.436064	0.866703
1.436064	0.866705
1.441088	0.866708
1.436064	0.866710
1.436064	0.866713
1.436064	0.866716
1.426016	0.866718
1.436064	0.866721
1.436064	0.866723
1.431040	0.866726
1.436064	0.866729
1.431040	0.866731
1.436064	0.866734
1.431040	0.866736
1.436064	0.866739
1.436064	0.866742
1.426016	0.866744
1.431040	0.866747
1.436064	0.866750
1.436064	0.866752
1.436064	0.866755
1.431040	0.866757
1.431040	0.866760
1.436064	0.866762
1.436064	0.866765
1.436064	0.866768
1.436064	0.866770
1.436064	0.866773
1.431040	0.866775
1.436064	0.866778
1.436064	0.866780
1.431040	0.866783
1.431040	0.866785
1.436064	0.866788
1.431040	0.866791
1.436064	0.866793
1.436064	0.866796
1.436064	0.866798
1.426016	0.866801
1.431040	0.866803
1.436064	0.866806
1.436064	0.866808
1.436064	0.866811
1.436064	0.866814
1.431040	0.866816
1.436064	0.866819
1.436064	0.866821
1.436064	0.866824
1.420992	0.866826
1.431040	0.866829
1.431040	0.866832
1.436064	0.866834
1.431040	0.866837
1.436064	0.866839
1.431040	0.866842
1.420992	0.866844
1.436064	0.866847
1.431040	0.866849
1.431040	0.866852
1.436064	0.866855
1.431040	0.866857
1.431040	0.866860
1.431040	0.866862
1.431040	0.866865
1.436064	0.866868
1.436064	0.866870
1.431040	0.866873
1.436064	0.866875
1.436064	0.866878
1.431040	0.866880
1.431040	0.866883
1.436064	0.866885
1.431040	0.866888
1.415968	0.866890
1.426016	0.866893
1.436064	0.866896
1.426016	0.866898
1.431040	0.866901
1.431040	0.866903
1.426016	0.866906
1.431040	0.866908
1.436064	0.866911
1.431040	0.866914
1.431040	0.866916
1.436064	0.866919
1.436064	0.866921
1.436064	0.866924
1.436064	0.866927
1.436064	0.866929
1.436064	0.866932
1.436064	0.866934
1.436064	0.866937
1.436064	0.866939
1.426016	0.866942
1.436064	0.866944
1.431040	0.866947
1.431040	0.866950
1.431040	0.866952
1.431040	0.866955
1.431040	0.866958
1.441088	0.866960
1.436064	0.866963
1.436064	0.866966
1.436064	0.866968
1.436064	0.866971
1.436064	0.866973
1.431040	0.866976
1.431040	0.866978
1.436064	0.866981
1.436064	0.866984
1.436064	0.866986
1.436064	0.866989
1.431040	0.866991
1.431040	0.866994
1.431040	0.866997
1.436064	0.866999
1.431040	0.867002
1.436064	0.867005
1.436064	0.867007
1.431040	0.867010
1.431040	0.867012
1.426016	0.867015
1.431040	0.867017
1.431040	0.867020
1.426016	0.867023
1.436064	0.867025
1.431040	0.867028
1.436064	0.867030
1.436064	0.867033
1.436064	0.867036
1.436064	0.867038
1.436064	0.867041
1.426016	0.867043
1.431040	0.867046
1.436064	0.867049
1.436064	0.867051
1.436064	0.867054
1.436064	0.867056
1.436064	0.867059
1.431040	0.867062
1.436064	0.867064
1.431040	0.867067
1.431040	0.867069
1.436064	0.867072
1.436064	0.867075
1.431040	0.867077
1.431040	0.867080
1.431040	0.867082
1.431040	0.867123
1.431040	0.867126
1.431040	0.867129
1.436064	0.867132
1.436064	0.867135
1.436064	0.867137
1.436064	0.867140
1.431040	0.867143
1.436064	0.867146
1.426016	0.867148
1.441088	0.867151
1.436064	0.867153
1.436064	0.867156
1.431040	0.867159
1.431040	0.867162
1.436064	0.867164
1.431040	0.867167
1.426016	0.867170
1.426016	0.867172
1.426016	0.867175
1.426016	0.867177
1.431040	0.867180
1.436064	0.867183
1.436064	0.867185
1.436064	0.867188
1.436064	0.867190
1.436064	0.867193
1.436064	0.867196
1.436064	0.867198
1.436064	0.867201
1.436064	0.867204
1.436064	0.867206
1.431040	0.867209
1.436064	0.867211
1.436064	0.867214
1.431040	0.867217
1.431040	0.867219
1.431040	0.867222
1.431040	0.867225
1.431040	0.867227
1.426016	0.867230
1.426016	0.867232
1.431040	0.867235
1.426016	0.867238
1.431040	0.867240
1.431040	0.867243
1.431040	0.867246
1.436064	0.867248
1.431040	0.867251
1.436064	0.867253
1.426016	0.867256
1.436064	0.867259
1.431040	0.867261
1.431040	0.867264
1.431040	0.867267
1.436064	0.867269
1.431040	0.867272
1.431040	0.867274
1.431040	0.867277
1.431040	0.867280
1.436064	0.867282
1.426016	0.867285
1.431040	0.867287
1.426016	0.867290
1.426016	0.867293
1.431040	0.867295
1.431040	0.867298
1.431040	0.867301
1.420992	0.867303
1.431040	0.867306
1.431040	0.867308
1.431040	0.867311
1.436064	0.867314
1.431040	0.867316
1.436064	0.867319
1.431040	0.867321
1.436064	0.867324
1.426016	0.867327
1.431040	0.867329
1.436064	0.867332
1.436064	0.867335
1.431040	0.867337
1.436064	0.867340
1.436064	0.867343
1.431040	0.867345
1.436064	0.867348
1.426016	0.867350
1.426016	0.867353
1.431040	0.867356
1.426016	0.867358
1.431040	0.867361
1.436064	0.867364
1.431040	0.867366
1.436064	0.867369
1.436064	0.867371
1.436064	0.867374
1.431040	0.867377
1.436064	0.867379
1.431040	0.867382
1.436064	0.867384
1.426016	0.867387
1.426016	0.867390
1.426016	0.867392
1.436064	0.867395
1.431040	0.867397
1.431040	0.867400
1.431040	0.867403
1.431040	0.867405
1.426016	0.867408
1.426016	0.867411
1.436064	0.867413
1.426016	0.867416
1.426016	0.867418
1.436064	0.867421
1.426016	0.867424
1.431040	0.867426
1.436064	0.867429
1.436064	0.867431
1.431040	0.867434
1.436064	0.867437
1.431040	0.867439
1.426016	0.867442
1.436064	0.867444
1.436064	0.867447
1.431040	0.867450
1.431040	0.867452
1.431040	0.867455
1.436064	0.867457
1.436064	0.867460
1.426016	0.867463
1.431040	0.867465
1.431040	0.867468
1.431040	0.867470
1.426016	0.867473
1.431040	0.867475
1.431040	0.867478
1.436064	0.867481
1.431040	0.867483
1.436064	0.867486
1.436064	0.867488
1.441088	0.867491
1.441088	0.867494
1.431040	0.867496
1.436064	0.867499
1.431040	0.867501
1.431040	0.867504
1.431040	0.867507
1.436064	0.867509
1.431040	0.867512
1.441088	0.867514
1.426016	0.867517
1.436064	0.867520
1.436064	0.867522
1.436064	0.867525
1.436064	0.867527
1.426016	0.867530
1.431040	0.867533
1.426016	0.867535
1.426016	0.867538
1.426016	0.867540
1.436064	0.867543
1.431040	0.867546
1.436064	0.867548
1.431040	0.867551
1.436064	0.867553
1.436064	0.867556
1.436064	0.867559
1.441088	0.867561
1.431040	0.867564
1.431040	0.867567
1.436064	0.867569
1.426016	0.867572
1.431040	0.867574
1.436064	0.867577
1.436064	0.867580
1.420992	0.867582
1.420992	0.867585
1.431040	0.867587
1.426016	0.867590
1.431040	0.867593
1.426016	0.867595
1.436064	0.867598
1.431040	0.867600
1.436064	0.867603
1.431040	0.867606
1.426016	0.867608
1.431040	0.867611
1.436064	0.867613
1.431040	0.867616
1.436064	0.867618
1.431040	0.867621
1.431040	0.867624
1.431040	0.867626
1.426016	0.867629
1.431040	0.867631
1.436064	0.867634
1.436064	0.867637
1.431040	0.867639
1.431040	0.867642
1.431040	0.867644
1.436064	0.867647
1.431040	0.867649
1.436064	0.867652
1.436064	0.867655
1.431040	0.867657
1.436064	0.867660
1.436064	0.867662
1.436064	0.867665
1.436064	0.867668
1.436064	0.867670
1.436064	0.867673
1.431040	0.867675
1.431040	0.867678
1.431040	0.867680
1.431040	0.867683
1.436064	0.867686
1.431040	0.867688
1.436064	0.867691
1.436064	0.867693
1.436064	0.867696
1.436064	0.867699
1.426016	0.867701
1.426016	0.867704
1.436064	0.867706
1.426016	0.867709
1.426016	0.867712
1.426016	0.867714
1.431040	0.867717
1.431040	0.867730
1.431040	0.867733
1.436064	0.867736
1.436064	0.867739
1.441088	0.867741
1.431040	0.867744
1.431040	0.867747
1.431040	0.867749
1.431040	0.867752
1.431040	0.867755
1.431040	0.867757
1.431040	0.867760
1.431040	0.867763
1.426016	0.867765
1.431040	0.867768
1.431040	0.867771
1.431040	0.867773
1.436064	0.867776
1.426016	0.867778
1.426016	0.867781
1.431040	0.867784
1.431040	0.867786
1.426016	0.867789
1.431040	0.867791
1.431040	0.867794
1.436064	0.867797
1.431040	0.867799
1.441088	0.867802
1.431040	0.867805
1.431040	0.867807
1.426016	0.867810
1.431040	0.867812
1.431040	0.867815
1.431040	0.867817
1.436064	0.867820
1.431040	0.867823
1.436064	0.867825
1.436064	0.867828
1.431040	0.867831
1.431040	0.867833
1.431040	0.867836
1.426016	0.867838
1.431040	0.867841
1.426016	0.867844
1.436064	0.867846
1.431040	0.867849
1.431040	0.867852
1.441088	0.867854
1.436064	0.867857
1.436064	0.867859
1.436064	0.867862
1.436064	0.867865
1.431040	0.867867
1.431040	0.867870
1.436064	0.867873
1.431040	0.867875
1.436064	0.867878
1.436064	0.867881
1.431040	0.867883
1.436064	0.867886
1.431040	0.867889
1.436064	0.867891
1.431040	0.867894
1.431040	0.867896
1.431040	0.867899
1.426016	0.867902
1.426016	0.867904
1.431040	0.867907
1.436064	0.867909
1.436064	0.867912
1.436064	0.867915
1.436064	0.867917
1.431040	0.867920
1.436064	0.867922
1.436064	0.867925
1.431040	0.867928
1.426016	0.867930
1.431040	0.867933
1.436064	0.867936
1.431040	0.867938
1.431040	0.867941
1.436064	0.867943
1.431040	0.867946
1.431040	0.867948
1.436064	0.867951
1.426016	0.867954
1.431040	0.867956
1.436064	0.867959
1.431040	0.867961
1.431040	0.867964
1.431040	0.867967
1.426016	0.867969
1.431040	0.867972
1.431040	0.867974
1.431040	0.867977
1.436064	0.867979
1.436064	0.867982
1.426016	0.867985
1.431040	0.867987
1.436064	0.867990
1.431040	0.867993
1.441088	0.867995
1.431040	0.867998
1.436064	0.868000
1.436064	0.868003
1.431040	0.868006
1.436064	0.868008
1.431040	0.868011
1.431040	0.868013
1.426016	0.868016
1.436064	0.868018
1.436064	0.868021
1.436064	0.868023
1.426016	0.868026
1.436064	0.868029
1.431040	0.868031
1.436064	0.868034
1.436064	0.868036
1.431040	0.868039
1.431040	0.868042
1.436064	0.868044
1.436064	0.868047
1.431040	0.868049
1.431040	0.868052
1.436064	0.868055
1.436064	0.868057
1.441088	0.868060
1.431040	0.868062
1.436064	0.868065
1.431040	0.868068
1.431040	0.868070
1.426016	0.868073
1.431040	0.868075
1.426016	0.868078
1.431040	0.868080
1.436064	0.868083
1.426016	0.868086
1.431040	0.868088
1.431040	0.868091
1.436064	0.868093
1.436064	0.868096
1.436064	0.868098
1.436064	0.868101
1.436064	0.868104
1.436064	0.868106
1.431040	0.868109
1.431040	0.868111
1.436064	0.868114
1.436064	0.868117
1.431040	0.868119
1.441088	0.868122
1.426016	0.868124
1.431040	0.868127
1.436064	0.868130
1.436064	0.868132
1.431040	0.868135
1.436064	0.868137
1.436064	0.868140
1.431040	0.868143
1.436064	0.868145
1.431040	0.868148
1.441088	0.868150
1.436064	0.868153
1.431040	0.868155
1.436064	0.868158
1.431040	0.868160
1.436064	0.868163
1.431040	0.868166
1.431040	0.868168
1.431040	0.868171
1.431040	0.868173
1.431040	0.868176
1.420992	0.868179
1.436064	0.868181
1.436064	0.868184
